--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 4.84
 | MotorSpeed: -40Pitch: 180.34 | Setpoint: 180.22 | Error: 0.12 | Output: -2.50
 | MotorSpeed: -40Pitch: 180.34 | Setpoint: 180.22 | Error: 0.12 | Output: -2.37
 | MotorSpeed: -40Pitch: 180.34 | Setpoint: 180.22 | Error: 0.12 | Output: -1.98
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -1.37
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.11 | Output: 0.19
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.11 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.15
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -0.64
 | Motors: STOPPEDPitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -0.19
 | Motors: STOPPEDPitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -3.18
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.78
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: 0.66
 | Motors: STOPPEDPitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: 0.13
 | Motors: STOPPEDPitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.53
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -3.53
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.45
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.98
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: 0.38
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.04
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -3.03
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.08 | Output: -1.39
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: 0.36
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.76
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.29
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.07
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.54
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.78
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.11
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -0.20
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.99
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.00
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.08
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.08 | Output: -2.60
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.08 | Output: -1.92
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.55
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.90
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.36
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -3.14
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.75
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.20
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.43
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.81
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -0.84
 | Motors: STOPPEDPitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.02
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -0.51
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.58
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.13
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -0.81
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.87
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.07 | Output: 1.06
 | MotorSpeed: 40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -1.39
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.65
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.99
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.14
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -0.74
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.86
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.86
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -0.26
 | Motors: STOPPEDPitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -1.65
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: 0.87
 | Motors: STOPPEDPitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -1.26
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -0.06
 | Motors: STOPPEDPitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -2.03
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -1.52
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -1.29
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -0.05
 | Motors: STOPPEDPitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -1.86
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -2.79
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.05 | Output: -0.61
 | Motors: STOPPEDPitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -1.13
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: 0.82
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: 0.06
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: 0.47
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -2.31
 | MotorSpeed: -40Pitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -2.11
 | MotorSpeed: -40Pitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -1.36
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -3.29
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -0.87
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -0.01
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -0.28
 | Motors: STOPPEDPitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: 0.35
 | Motors: STOPPEDPitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -0.96
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: 1.71
 | MotorSpeed: 40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -2.00
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -1.29
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -1.17
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -1.48
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -1.49
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -1.98
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -0.95
 | Motors: STOPPEDPitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -0.58
 | Motors: STOPPEDPitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: 0.29
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.02 | Output: -0.68
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -0.68
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -0.02
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -0.81
 | Motors: STOPPEDPitch: 180.22 | Setpoint: 180.22 | Error: 0.01 | Output: 0.59
 | Motors: STOPPEDPitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -3.64
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -3.35
 | MotorSpeed: -40Pitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -2.87
 | MotorSpeed: -40Pitch: 180.25 | Setpoint: 180.22 | Error: 0.03 | Output: -2.81
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -4.35
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -5.45
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -4.42
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.91
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -2.41
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.08 | Output: -3.96
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.09 | Output: -5.28
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.38
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -0.53
 | Motors: STOPPEDPitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: 3.67
 | MotorSpeed: 40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -0.46
 | Motors: STOPPEDPitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -4.27
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -4.21
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.21
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.94
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -1.97
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.01
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -4.73
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.55
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -1.39
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -2.25
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -3.16
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -4.04
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -2.22
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -0.05
 | Motors: STOPPEDPitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -4.93
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -1.94
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -1.93
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -3.88
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -0.91
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.71
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.76
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -1.76
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.70
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.80
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.67
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -0.69
 | Motors: STOPPEDPitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.48
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.54
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.46
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -0.56
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.41
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -1.38
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.34
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.30
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.36
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.28
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.23
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -1.30
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.25
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.20
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.16
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -1.22
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -4.10
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.25
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.21
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.15
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.15
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.10
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.23
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.18
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.17
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -1.21
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -4.09
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.29
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.17
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.24
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.21
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.20
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -2.20
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.22
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.27
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.10 | Output: -0.38
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -4.25
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.36
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.34
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.11 | Output: -3.39
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.45
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.43
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.11 | Output: -3.35
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.11 | Output: -2.49
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.49
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.54
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.45
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.43
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.41
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.41
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.37
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.44
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.44
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.33
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.45
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.31
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.36
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.42
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.37
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.31
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.37
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.30
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.37
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.30
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.35
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.32
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.34
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.42
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -4.32
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.47
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.38
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.41
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.47
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.39
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.41
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.48
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.43
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -4.27
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.48
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.42
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.48
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.39
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.42
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.40
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -0.51
 | Motors: STOPPEDPitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.35
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.40
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.49
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.44
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.53
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -0.55
 | Motors: STOPPEDPitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -3.39
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.48
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.39
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.48
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.48
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.48
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -2.48
